0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.6453656554222107,0.9020628333091736,-1.5364838645837153e-07,0.5945940017700195,0.8708201050758362,0.0014199577271938324,0.5373138189315796,0.879309356212616,-0.0020788598340004683,0.4931994676589966,0.9055336117744446,-0.007813239470124245,0.4618695378303528,0.9347564578056335,-0.015727436169981956,0.5169329047203064,0.8804536461830139,-0.008488298393785954,0.4656878411769867,0.9152517318725586,-0.02265375852584839,0.44409894943237305,0.9351509213447571,-0.032867055386304855,0.4311482608318329,0.9431196451187134,-0.03955024853348732,0.5330631732940674,0.9202142357826233,-0.01680375076830387,0.4907265901565552,0.998442530632019,-0.02857290767133236,0.4861277937889099,1.0370268821716309,-0.034475259482860565,0.4855213165283203,1.0518702268600464,-0.039629578590393066,0.5567888617515564,0.9639753699302673,-0.025197556242346764,0.5241914391517639,1.0397669076919556,-0.037729788571596146,0.5254670977592468,1.0674606561660767,-0.036410313099622726,0.5278401374816895,1.0753161907196045,-0.03532840311527252,0.5843183398246765,1.0053212642669678,-0.03309228643774986,0.5589662790298462,1.0664602518081665,-0.042645178735256195,0.5598587989807129,1.0858074426651,-0.03934014216065407,0.5609129667282104,1.0937286615371704,-0.03570946305990219,how
0.6442996263504028,0.8594000935554504,-2.5217178745151614e-07,0.5910899043083191,0.8216580152511597,0.010301289148628712,0.5363012552261353,0.8214218020439148,0.01057451032102108,0.49474793672561646,0.83396977186203,0.008297177031636238,0.46530500054359436,0.8464601635932922,0.004430732689797878,0.5174140930175781,0.8482859134674072,-0.010371782816946507,0.4743771255016327,0.9322250485420227,-0.019178755581378937,0.46795713901519775,0.9706674218177795,-0.021940402686595917,0.4687316417694092,0.9862942695617676,-0.02245662733912468,0.532742977142334,0.8866758346557617,-0.02050950564444065,0.48759058117866516,0.9750044345855713,-0.025549225509166718,0.48715656995773315,1.0046863555908203,-0.023165736347436905,0.49243947863578796,1.0087205171585083,-0.022709207609295845,0.5536743998527527,0.9265112280845642,-0.029133809730410576,0.5080302953720093,1.000762701034546,-0.0332208126783371,0.5106012225151062,1.0180842876434326,-0.024858061224222183,0.518174946308136,1.0163121223449707,-0.020246218889951706,0.5781474709510803,0.9645230174064636,-0.036720845848321915,0.5382328629493713,1.0155655145645142,-0.03938944637775421,0.5368480682373047,1.0259342193603516,-0.03178780898451805,0.5402591824531555,1.0282829999923706,-0.0261544156819582,how
0.6392974257469177,0.8179033994674683,-2.744295670709107e-07,0.5851099491119385,0.778861939907074,0.016597287729382515,0.5359210968017578,0.7724701762199402,0.018387384712696075,0.4990851581096649,0.7813946604728699,0.01648086868226528,0.47211775183677673,0.7840737104415894,0.012660566717386246,0.5117138028144836,0.7908512353897095,-0.0056014284491539,0.47613319754600525,0.8788055777549744,-0.01099299918860197,0.469964861869812,0.9254797101020813,-0.010297104716300964,0.4707903265953064,0.9508389234542847,-0.008576956577599049,0.5245572924613953,0.8234618306159973,-0.01829751580953598,0.4836183488368988,0.9144470691680908,-0.023483162745833397,0.4754786193370819,0.9643691182136536,-0.022095004096627235,0.47662287950515747,0.9937921166419983,-0.021910566836595535,0.5427180528640747,0.8635604381561279,-0.028637396171689034,0.49907487630844116,0.9433531165122986,-0.03278756141662598,0.4895889163017273,0.9847294092178345,-0.027533674612641335,0.48970964550971985,1.0095077753067017,-0.024537956342101097,0.5649496912956238,0.9066017866134644,-0.03706184774637222,0.5185270309448242,0.9596406817436218,-0.04039236903190613,0.5017606616020203,0.9871439337730408,-0.035566724836826324,0.4934227764606476,1.0099804401397705,-0.03158644214272499,how
0.6308912038803101,0.7800614237785339,-3.1226539931594743e-07,0.5802006125450134,0.7393010258674622,0.016623878851532936,0.534484326839447,0.7308237552642822,0.018731720745563507,0.4979407787322998,0.7327273488044739,0.01604462042450905,0.472411572933197,0.7260264754295349,0.011784619651734829,0.507895290851593,0.7410022616386414,0.003301128512248397,0.47730395197868347,0.8254285454750061,-0.001998097635805607,0.4765864610671997,0.8675310015678406,-0.0037357870023697615,0.4802781045436859,0.8878196477890015,-0.004054199438542128,0.5153306126594543,0.7733613848686218,-0.00918931607156992,0.48200464248657227,0.8547525405883789,-0.012965857051312923,0.4813803732395172,0.894514799118042,-0.013705924153327942,0.4863952398300171,0.9130447506904602,-0.015278808772563934,0.5283299684524536,0.8117740154266357,-0.019906822592020035,0.49272626638412476,0.8794862627983093,-0.022775717079639435,0.48759469389915466,0.9159923791885376,-0.01987811177968979,0.4883840084075928,0.9343975782394409,-0.01907697319984436,0.5455225706100464,0.8527258634567261,-0.029034949839115143,0.5080914497375488,0.8968557119369507,-0.0313212126493454,0.49514421820640564,0.9244239330291748,-0.028088262304663658,0.48720771074295044,0.9456880688667297,-0.02562410943210125,how
0.6264629364013672,0.7496806979179382,-2.796921307890443e-07,0.5769696235656738,0.7016991376876831,0.016782497987151146,0.5318825244903564,0.687063992023468,0.019978193566203117,0.49677231907844543,0.6819306015968323,0.01820267178118229,0.47217831015586853,0.6790270209312439,0.014663654379546642,0.5031429529190063,0.693024754524231,0.011285076849162579,0.47642219066619873,0.7712399363517761,0.007381281815469265,0.47039830684661865,0.8178080916404724,0.00373098929412663,0.46982070803642273,0.8504799008369446,0.001933486433699727,0.5089433193206787,0.7235982418060303,-0.0007916723843663931,0.47888052463531494,0.7994994521141052,-0.0023690948728471994,0.4730006158351898,0.8452383279800415,-0.005541923455893993,0.4725428819656372,0.8786199688911438,-0.009030836634337902,0.519549548625946,0.76133131980896,-0.01151497196406126,0.48681291937828064,0.8241577744483948,-0.011943935416638851,0.47775816917419434,0.8647250533103943,-0.011185537092387676,0.4747564196586609,0.8936841487884521,-0.01217352133244276,0.5343679189682007,0.8027401566505432,-0.02085757441818714,0.5001048445701599,0.8438622951507568,-0.02130112610757351,0.4868200719356537,0.8705830574035645,-0.018369104713201523,0.4781953990459442,0.8941271901130676,-0.016192637383937836,how
0.6203283667564392,0.7149496078491211,-2.906285487824789e-07,0.573823869228363,0.6648410558700562,0.015566308982670307,0.5317379832267761,0.6479485034942627,0.017377937212586403,0.49752843379974365,0.6391886472702026,0.014071548357605934,0.47157570719718933,0.6291874647140503,0.009131493978202343,0.5023661255836487,0.6471691131591797,0.012258761562407017,0.47272858023643494,0.722427487373352,0.006656932178884745,0.4692411422729492,0.7672184109687805,0.0015674193855375051,0.47118669748306274,0.7947784662246704,-0.001015923684462905,0.5075916647911072,0.6734499335289001,0.00031632097670808434,0.4754147529602051,0.7553475499153137,-0.00268986145965755,0.47417038679122925,0.798495352268219,-0.005602946970611811,0.4773329198360443,0.8221442699432373,-0.008533675223588943,0.5174950361251831,0.7083687782287598,-0.010675707831978798,0.4829670190811157,0.780910849571228,-0.012942874804139137,0.48212334513664246,0.8153019547462463,-0.009490272030234337,0.48540300130844116,0.8304471969604492,-0.007824074476957321,0.5309473276138306,0.7470948696136475,-0.020459400489926338,0.4949988126754761,0.7950791120529175,-0.02208765037357807,0.4894462823867798,0.8179353475570679,-0.0167707409709692,0.48831745982170105,0.8296672701835632,-0.0121652502566576,how
0.6133673787117004,0.6802451014518738,-3.138599424801214e-07,0.566887617111206,0.6312264800071716,0.024353982880711555,0.5290945768356323,0.6197026968002319,0.03135867044329643,0.500547468662262,0.6199596524238586,0.031601570546627045,0.47948482632637024,0.625452995300293,0.030175792053341866,0.503648042678833,0.6100721955299377,0.025308314710855484,0.47360777854919434,0.670382022857666,0.025302980095148087,0.4698699712753296,0.7126743197441101,0.023356320336461067,0.4705769717693329,0.7425095438957214,0.022318193688988686,0.503780722618103,0.6337906122207642,0.010734973475337029,0.47328558564186096,0.707226574420929,0.014089596457779408,0.4735470116138458,0.7490344047546387,0.013589172624051571,0.47791755199432373,0.7732767462730408,0.01152635645121336,0.5095828771591187,0.6668846011161804,-0.0026077856309711933,0.48025932908058167,0.7342437505722046,0.0019138341303914785,0.4791155457496643,0.7721176147460938,0.004769422113895416,0.48066839575767517,0.792727530002594,0.00413505919277668,0.5195237398147583,0.7039700150489807,-0.014248047955334187,0.48890599608421326,0.7487626075744629,-0.010378343053162098,0.4823870360851288,0.7751319408416748,-0.005220364313572645,0.4788873791694641,0.7942001819610596,-0.0021695513278245926,how
0.6088973879814148,0.6525682806968689,-3.5891264360543573e-07,0.5643212795257568,0.6029903888702393,0.023999560624361038,0.5274845957756042,0.5836545825004578,0.02935594506561756,0.499739408493042,0.5732914209365845,0.028207244351506233,0.4792768955230713,0.5644646286964417,0.02479785680770874,0.4989437460899353,0.5765994191169739,0.017705827951431274,0.47154876589775085,0.6577576398849487,0.016414780169725418,0.46735870838165283,0.7087398171424866,0.014222752302885056,0.4653564691543579,0.7454841136932373,0.012932948768138885,0.4996303915977478,0.5965245962142944,0.0022612721659243107,0.47174644470214844,0.6845400333404541,0.004201369825750589,0.46679291129112244,0.7350858449935913,0.002933504991233349,0.4671720862388611,0.7734806537628174,-5.1742681534960866e-05,0.5060598254203796,0.627785325050354,-0.01125657930970192,0.47748813033103943,0.7035662531852722,-0.007698016241192818,0.47090384364128113,0.7505415678024292,-0.004517833702266216,0.4673413634300232,0.7840628027915955,-0.005156275816261768,0.516668438911438,0.6660228967666626,-0.023054970428347588,0.4864000976085663,0.7133452892303467,-0.021069254726171494,0.4781961739063263,0.7447437047958374,-0.01623372919857502,0.471927285194397,0.7705584764480591,-0.013177460059523582,how
0.6065177917480469,0.6189147233963013,-3.717194090313569e-07,0.564460813999176,0.5719463229179382,0.024718625470995903,0.528944730758667,0.5576854944229126,0.030452806502580643,0.5015907287597656,0.5533679127693176,0.029333628714084625,0.4826684594154358,0.5420063734054565,0.02591378055512905,0.49947112798690796,0.5462198853492737,0.01973279006779194,0.47054237127304077,0.6273770928382874,0.019285811111330986,0.4673376977443695,0.6787217855453491,0.01688331365585327,0.4661422073841095,0.7150721549987793,0.01508637797087431,0.4987748861312866,0.5641953945159912,0.004092902410775423,0.47263726592063904,0.6548256874084473,0.005417776294052601,0.47491294145584106,0.6963425278663635,0.0032894108444452286,0.480446457862854,0.7264556288719177,0.00022810733935330063,0.5046826601028442,0.5937074422836304,-0.009556666947901249,0.4754684269428253,0.672407865524292,-0.006176302209496498,0.47455233335494995,0.7125418186187744,-0.004035028629004955,0.4746990501880646,0.7392255067825317,-0.005151417572051287,0.5153054594993591,0.6303665637969971,-0.02133234404027462,0.48173820972442627,0.6817379593849182,-0.019405730068683624,0.4722401797771454,0.7116190791130066,-0.015518659725785255,0.46530553698539734,0.736207902431488,-0.013221914879977703,how
0.6040895581245422,0.601453423500061,-3.756216244710231e-07,0.5626956224441528,0.5514466166496277,0.022292403504252434,0.5287415981292725,0.5306576490402222,0.026857541874051094,0.5030185580253601,0.5216798782348633,0.025140972808003426,0.4847548305988312,0.5067540407180786,0.021225320175290108,0.49968042969703674,0.5127459168434143,0.016049129888415337,0.4716239869594574,0.5967415571212769,0.016135627403855324,0.46843138337135315,0.6474384069442749,0.01444756519049406,0.4678359031677246,0.6838026642799377,0.012916240841150284,0.4993661046028137,0.5303292274475098,0.0015757984947413206,0.4706345200538635,0.6178542971611023,0.002295814221724868,0.47239843010902405,0.6631200909614563,-0.0006155471201054752,0.47872403264045715,0.6995649933815002,-0.0045386129058897495,0.5044267177581787,0.5600870251655579,-0.010679008439183235,0.4746541678905487,0.6375471949577332,-0.007913293316960335,0.4756644666194916,0.6795796751976013,-0.006605996750295162,0.47868621349334717,0.710086464881897,-0.008496343158185482,0.5137580633163452,0.5990914106369019,-0.021159294992685318,0.48168233036994934,0.6502158045768738,-0.01986706629395485,0.4745919704437256,0.6811946034431458,-0.01663186587393284,0.4699839651584625,0.7081298828125,-0.015029246918857098,how
0.5991364121437073,0.5884121656417847,-3.574779725568078e-07,0.5635880827903748,0.5313543677330017,0.019393587484955788,0.5332744121551514,0.5064871311187744,0.02326667495071888,0.5098333358764648,0.494440495967865,0.021805016323924065,0.49301478266716003,0.4787665903568268,0.018436839804053307,0.5018751621246338,0.48849692940711975,0.01279517449438572,0.47355130314826965,0.5639140009880066,0.011963500641286373,0.47255516052246094,0.6105585694313049,0.010566221550107002,0.4739868640899658,0.64033442735672,0.00960779283195734,0.4992462396621704,0.5111826062202454,0.00033430111943744123,0.47210875153541565,0.5890048742294312,0.0014028057921677828,0.471164733171463,0.6372115015983582,-0.0007658021058887243,0.4743212163448334,0.6743267774581909,-0.0041266861371695995,0.5020108819007874,0.5432319045066833,-0.010170234367251396,0.47479966282844543,0.6142415404319763,-0.008526389487087727,0.47249630093574524,0.6602445244789124,-0.008782436139881611,0.4722535312175751,0.691608190536499,-0.01130377035588026,0.5095131993293762,0.5818492770195007,-0.018888147547841072,0.4810531437397003,0.6269536018371582,-0.018281321972608566,0.47573521733283997,0.6589121222496033,-0.01585998944938183,0.47269484400749207,0.6858353614807129,-0.014426905661821365,how
0.5902271270751953,0.5727452039718628,-2.645244023824489e-07,0.560790479183197,0.5128075480461121,0.014495301991701126,0.5349549651145935,0.48520222306251526,0.01633494719862938,0.5150769948959351,0.46809396147727966,0.01354844868183136,0.5021123886108398,0.4458779990673065,0.009603317826986313,0.5047180652618408,0.47242820262908936,0.0102950194850564,0.4765675365924835,0.5313301086425781,0.009035537950694561,0.4813823997974396,0.5619197487831116,0.007689591031521559,0.48871174454689026,0.5735788345336914,0.006714672781527042,0.5002201199531555,0.49739888310432434,0.00027629625401459634,0.4728286862373352,0.5539218187332153,0.00030503576272167265,0.47838133573532104,0.583561897277832,-0.00047723730676807463,0.48698893189430237,0.5965552926063538,-0.0019526545656844974,0.5003287196159363,0.5293309688568115,-0.008408069610595703,0.47362029552459717,0.5800929665565491,-0.007676561828702688,0.4777596890926361,0.6086791753768921,-0.005985944531857967,0.48400938510894775,0.6184670925140381,-0.00629790686070919,0.5043061375617981,0.5656800270080566,-0.015940062701702118,0.47856613993644714,0.601616621017456,-0.015929600223898888,0.4782174527645111,0.6234169602394104,-0.012639433145523071,0.480293869972229,0.6359503269195557,-0.00994443241506815,how
0.5869713425636292,0.5606333613395691,-2.2313814440622082e-07,0.56975257396698,0.5002627968788147,0.00838571134954691,0.5452274084091187,0.4651930034160614,0.009866762906312943,0.5225667357444763,0.44490325450897217,0.008432548493146896,0.51026850938797,0.41779834032058716,0.006169507279992104,0.5071816444396973,0.46038827300071716,0.010436289012432098,0.48260197043418884,0.5058696269989014,0.009200134314596653,0.4857271909713745,0.5340737104415894,0.006255650892853737,0.4928872287273407,0.5435726046562195,0.004172268323600292,0.499161958694458,0.4878685772418976,0.004230061545968056,0.4773416519165039,0.5329304933547974,0.005222340580075979,0.48467352986335754,0.5578077435493469,0.004162092227488756,0.4956464171409607,0.5630331039428711,0.002964355517178774,0.4963918924331665,0.5212534666061401,-0.0013504887465387583,0.4764145612716675,0.558748722076416,-0.00133139465469867,0.48325443267822266,0.5824466347694397,0.0007588244625367224,0.4927840828895569,0.586300253868103,0.001677566790021956,0.49741271138191223,0.5575153231620789,-0.0063243443146348,0.47742387652397156,0.5834273099899292,-0.006944566965103149,0.48283636569976807,0.6013749837875366,-0.00268394872546196,0.4902139902114868,0.6082870364189148,0.001617842586711049,how
